OPIS Truckstop ID,Truckstop_Name,Address,City,State,Rack_ID,Average_Retail_Price,Highest_Price,city_lat,city_lon,row_index,Geocoded_Lat,Geocoded_Lon,Matched_Address,Query_Used,Attempt,Geocode_Status,Done
7357,TA SLIDELL TRAVEL CENTER,"I-10, EXIT 266 & US-190",Slidell,LA,725,3.154,3.154,30.2887,-89.7828,1039,30.28532,-89.77725,,"TA SLIDELL TRAVEL CENTER, I-10, EXIT 266 & US-190, Slidell, LA",1,OK,done
7360,KINGS TRUCK STOP,ST 103,Port Barre,LA,600,3.189,3.189,30.5565,-91.9565,1040,30.55617,-91.95118,,"KINGS TRUCK STOP, ST 103, Port Barre, LA",1,OK,done
7364,Petro Stopping Center,"I-80, EXIT 226",Girard,OH,573,3.45233333,3.45233333,41.1665,-80.6963,1041,41.14109,-80.71776,,"Petro Stopping Center, I-80, EXIT 226, Girard, OH",1,OK,done
7370,TA SMITHS GROVE,"I-65, EXIT 38 & SR-101",Smiths Grove,KY,415,3.43233333,3.43233333,37.0503,-86.2083,1042,37.05235,-86.20828,,"TA SMITHS GROVE, I-65, EXIT 38 & SR-101, Smiths Grove, KY",1,OK,done
7371,One9 #392,"I-65, EXIT 81 & SR-84",Sonora,KY,415,3.19566666,3.19566666,37.5319,-85.8947,1043,37.52389,-85.89328,,"One9 #392, I-65, EXIT 81 & SR-84, Sonora, KY",1,OK,done
7372,TA WALTON #28,"I-75/I-71, EXIT 175 & SR-338",Walton,KY,300,3.00233333,3.00233333,38.8645,-84.6122,1044,38.85362,-84.62226,,"TA WALTON #28, I-75/I-71, EXIT 175 & SR-338, Walton, KY",1,OK,done
7379,KEYSTOP TRAVEL CENTER,"I-65, EXIT 2 & US-31W",Franklin,KY,460,2.899,2.899,36.7177,-86.5595,1045,36.71627,-86.52446,,"KEYSTOP TRAVEL CENTER, I-65, EXIT 2 & US-31W, Franklin, KY",1,OK,done
7382,TA FLORENCE TRAVEL CENTER,"I-75, EXIT 181",Florence,KY,300,3.07066666,3.07066666,38.9899,-84.6471,1046,38.99767,-84.64669,,"I-75 EXIT 181, Florence, KY",4,OK,done
7385,WAKEENEY 24 7 STORE #3,"I-70/US-40, EXIT 127 & US-283",Wakeeney,KS,525,3.09066666,3.09066666,nan,nan,1047,39.02218,-99.87175,,"WAKEENEY 24 7 STORE #3, I-70/US-40, EXIT 127 & US-283, Wakeeney, KS",1,OK,done
7387,TA Oakley,"I-70, EXIT 76 & US-40/US-83",Oakley,KS,525,3.649,3.649,39.1233,-100.8449,1048,39.13346,-100.86838,,"TA Oakley, I-70, EXIT 76 & US-40/US-83, Oakley, KS",1,OK,done
7389,GO MART FOOD STORE #58,"I-77, EXIT 1 & SR-7",Marietta,OH,430,3.799,3.799,39.4241,-81.4465,1049,39.40557,-81.41608,,"GO MART FOOD STORE #58, I-77, EXIT 1 & SR-7, Marietta, OH",1,OK,done
7396,7-ELEVEN #36180,US-20/SR-18,Monroeville,OH,550,3.614,3.614,41.244,-82.7018,1050,41.24336,-82.69402,,"7-ELEVEN #36180, US-20/SR-18, Monroeville, OH",1,OK,done
7398,FLYING J #913,"I-80, EXIT 142 & US-65",Altoona,IA,320,3.348999995,3.35566666,41.6483,-93.4783,1051,41.66191,-93.48439,,"FLYING J #913, I-80, EXIT 142 & US-65, Altoona, IA",1,OK,done
7403,FUEL MART #714,"I-75, EXIT 168",North Baltimore,OH,550,3.11233333,3.11233333,41.1803,-83.6695,1052,41.18514,-83.64813,,"FUEL MART #714, I-75, EXIT 168, North Baltimore, OH",1,OK,done
7406,PILOT TRAVEL CENTER #594,"I-29, EXIT 143",Sioux City,IA,527,3.65233333,3.699,42.4959,-96.3901,1053,42.43523,-96.3737,,"PILOT TRAVEL CENTER #594, I-29, EXIT 143, Sioux City, IA",1,OK,done
7407,TA IOWA 80 TRAVEL PLAZA,"I-80, EXIT 284",Walcott,IA,270,3.90233333,3.90233333,41.5989,-90.7744,1054,41.61847,-90.7768,,"TA IOWA 80 TRAVEL PLAZA, I-80, EXIT 284, Walcott, IA",1,OK,done
7408,FRIENDSHIP FOOD MART #99,US-224 & SR-61/SR-598,Willard,OH,249,3.63233333,3.63233333,41.0518,-82.7232,1055,41.04078,-82.71612,,"FRIENDSHIP FOOD MART #99, US-224 & SR-61/SR-598, Willard, OH",1,OK,done
7410,PILOT TRAVEL CENTERS #373,"I-35 & I-80, EXIT 126",Urbandale,IA,320,3.348999995,3.35566666,41.639,-93.7812,1056,41.63024,-93.77952,,"PILOT TRAVEL CENTERS #373, I-35 & I-80, EXIT 126, Urbandale, IA",1,OK,done
7412,PETRO STOPPING CENTER #374,"I-69, EXIT 245 & SR-28",Gaston,IN,457,3.53566666,3.53566666,40.314,-85.501,1057,40.27237,-85.55769,,"PETRO STOPPING CENTER #374, I-69, EXIT 245 & SR-28, Gaston, IN",1,OK,done
7416,GOOD TO GO #40,"I-65, EXIT 215 & SR-114",Rensselaer,IN,290,3.20066666,3.20066666,40.9375,-87.1684,1058,40.93325,-87.14579,,"GOOD TO GO #40, I-65, EXIT 215 & SR-114, Rensselaer, IN",1,OK,done
7417,SKY CITGO,US-30 & SR-23,Grovertown,IN,365,3.499,3.499,41.375,-86.5047,1059,41.37145,-86.50739,,"SKY CITGO, US-30 & SR-23, Grovertown, IN",1,OK,done
7418,JJS TRAVEL PLAZA,US-31 & US-24,Peru,IN,370,3.444,3.444,40.7593,-86.0756,1060,40.77458,-86.06754,,"JJS TRAVEL PLAZA, US-31 & US-24, Peru, IN",1,OK,done
7421,MIDLAND #1901,"I-70, EXIT 137 AT MILE 137",Cambridge City,IN,375,3.43233333,3.43233333,39.8125,-85.1703,1061,39.85301,-85.14904,,"MIDLAND #1901, I-70, EXIT 137 AT MILE 137, Cambridge City, IN",1,OK,done
7425,Petro Brazil,"I-70,  EXIT 23",Brazil,IN,375,3.989,3.989,39.5226,-87.124,1062,39.44925,-87.1276,,"Petro Brazil, I-70,  EXIT 23, Brazil, IN",1,OK,done
7429,TA CLAYTON,"I-70, EXIT 59 & SR-39",Clayton,IN,375,3.939,3.939,39.6892,-86.5234,1063,39.68886,-86.52144,,"TA CLAYTON, I-70, EXIT 59 & SR-39, Clayton, IN",1,OK,done
7435,PETRO STOPPING CENTER #375,"I-65, EXIT 201 & US-231/US-24",Remington,IN,365,3.699,3.699,40.7667,-87.1391,1064,40.76573,-87.15387,,"PETRO STOPPING CENTER #375, I-65, EXIT 201 & US-231/US-24, Remington, IN",1,OK,done
7436,TA WHITESTOWN,"I-65/US-52, EXIT 130",Whitestown,IN,375,3.57066666,3.57066666,39.9706,-86.3612,1065,39.94926,-86.35633,,"TA WHITESTOWN, I-65/US-52, EXIT 130, Whitestown, IN",1,OK,done
